City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,alsunga,56.9819,21.5594,14.800000000000011,52,44,5.81,LV,1691584045
290,darende,38.5458,37.5058,37.94,13,3,8.91,TR,1691584045
291,aqadyr,48.2553,72.8483,29.670000000000016,25,52,2.9,KZ,1691584045
292,cromwell,41.5951,-72.6454,23.610000000000014,72,75,5.66,US,1691584045
293,camayenne,9.535,-13.6878,28.05000000000001,83,75,3.09,GN,1691584045
294,alta,69.9689,23.2717,25.590000000000032,53,40,5.66,NO,1691584045
295,eirunepe,-6.6603,-69.8736,23.850000000000023,87,94,0.31,BR,1691584046
296,aasiaat,68.7098,-52.8699,4.510000000000048,77,100,1.42,GL,1691584046
297,yurty,56.0498,97.6348,22.480000000000018,62,68,1.15,RU,1691584046
298,antsiranana,-12.2787,49.2917,29.420000000000016,42,20,5.14,MG,1691584046
299,caluula,11.9661,50.7569,30.930000000000007,69,100,5.64,SO,1691584046
300,novyy urgal,51.0736,132.5642,17.29000000000002,68,97,1.09,RU,1691584046
301,puerto baquerizo moreno,-0.9,-89.6,22.939999999999998,79,98,4.69,EC,1691584046
302,newman,37.3138,-121.0208,16.83000000000004,88,0,1.34,US,1691584046
303,laguna,38.421,-121.4238,17.79000000000002,87,0,2.06,US,1691583984
304,kampene,-3.6,26.6667,35.610000000000014,25,14,1.85,CD,1691584047
305,abomsa,9.9833,39.9833,29.82000000000005,40,64,4.41,ET,1691584047
306,vostochnyy,55.8167,37.8667,25.210000000000036,82,98,2.21,RU,1691584047
307,chepen,-7.2167,-79.45,19.57000000000005,87,94,1.43,PE,1691584047
308,rikaze,29.25,88.8833,21.410000000000025,37,70,1.38,CN,1691584047
309,praya,14.9215,-23.5087,29.30000000000001,51,40,6.17,CV,1691584047
310,vila franca do campo,37.7167,-25.4333,24.230000000000018,93,87,8.73,PT,1691584047
311,saint-francois,46.4154,3.9054,26.49000000000001,36,0,3.6,FR,1691584047
312,namdrik,5.5994,168.1028,27.970000000000027,76,100,5.38,MH,1691584048
313,severnoye,56.3491,78.3619,22.939999999999998,45,73,4.69,RU,1691584048
314,gadzhiyevo,69.2551,33.3362,24.52000000000004,58,0,2.57,RU,1691584048
315,puerto madero,14.7208,-92.4215,26.05000000000001,82,100,1.54,MX,1691584048
316,greymouth,-42.4667,171.2,6.340000000000032,87,96,2.51,NZ,1691584048
317,mangrol,21.1167,70.1167,28.0,78,100,8.85,IN,1691584048
318,tsagan aman,47.5639,46.7218,39.69,18,55,5.5,RU,1691584048
319,glendive,47.1053,-104.7125,14.79000000000002,94,0,0.0,US,1691584048
320,constitucion,-35.3333,-72.4167,12.090000000000032,69,100,1.87,CL,1691584048
321,waddan,29.1614,16.139,32.56,25,0,3.53,LY,1691584049
322,mejit,10.2753,170.8646,28.150000000000034,70,87,5.16,MH,1691584049
323,santander jimenez,24.2167,-98.4667,24.810000000000002,87,7,3.34,MX,1691584049
324,ocean pines,38.3954,-75.1557,23.390000000000043,81,0,2.57,US,1691584049
325,kiama,-34.6833,150.8667,14.210000000000036,72,70,2.79,AU,1691584049
326,northam,51.0333,-4.2167,19.78000000000003,89,93,3.52,GB,1691584049
327,grootfontein,-19.5667,18.1167,24.760000000000048,20,60,4.12,NA,1691584049
328,la junta,37.985,-103.5438,18.370000000000005,93,20,0.0,US,1691584049
329,pasuquin,18.3328,120.6177,28.970000000000027,89,40,4.12,PH,1691584050
330,ar raqqah,35.95,39.0167,40.73000000000002,16,0,4.94,SY,1691584050
331,temiskaming shores,47.4938,-79.7153,15.890000000000043,77,4,2.37,CA,1691584050
332,sweet home,44.3976,-122.7362,15.390000000000043,69,28,1.22,US,1691584050
